PixelNo,Wavelength,CCD_1,CCD_2,CCD_3,Calib_1,Calib_2,Calib_3,DarkSub_1,DarkSub_2,DarkSub_3,%T/R_1,%T/R_2,%T/R_3,Ref,Dark,Absorb_1,Absorb_2,Absorb_3,AbsIrrad_1,AbsIrrad_2,AbsIrrad_3
811,9.64E+02,7.07E+02,0.00E+00,0.00E+00,7.07E+02,0.00E+00,0.00E+00,7.07E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.92E+00,0.00E+00,0.00E+00
812,9.64E+02,6.59E+02,0.00E+00,0.00E+00,6.59E+02,0.00E+00,0.00E+00,6.59E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.64E+00,0.00E+00,0.00E+00
813,9.64E+02,6.87E+02,0.00E+00,0.00E+00,6.87E+02,0.00E+00,0.00E+00,6.87E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.75E+00,0.00E+00,0.00E+00
814,9.64E+02,6.60E+02,0.00E+00,0.00E+00,6.60E+02,0.00E+00,0.00E+00,6.60E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E+00,0.00E+00,0.00E+00
815,9.63E+02,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.48E+00,0.00E+00,0.00E+00
816,9.63E+02,6.92E+02,0.00E+00,0.00E+00,6.92E+02,0.00E+00,0.00E+00,6.92E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.81E+00,0.00E+00,0.00E+00
817,9.63E+02,6.11E+02,0.00E+00,0.00E+00,6.11E+02,0.00E+00,0.00E+00,6.11E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E+00,0.00E+00,0.00E+00
818,9.63E+02,7.24E+02,0.00E+00,0.00E+00,7.24E+02,0.00E+00,0.00E+00,7.24E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.93E+00,0.00E+00,0.00E+00
819,9.62E+02,7.15E+02,0.00E+00,0.00E+00,7.15E+02,0.00E+00,0.00E+00,7.15E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.88E+00,0.00E+00,0.00E+00
820,9.62E+02,6.65E+02,0.00E+00,0.00E+00,6.65E+02,0.00E+00,0.00E+00,6.65E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.61E+00,0.00E+00,0.00E+00
821,9.62E+02,6.48E+02,0.00E+00,0.00E+00,6.48E+02,0.00E+00,0.00E+00,6.48E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.56E+00,0.00E+00,0.00E+00
822,9.61E+02,6.77E+02,0.00E+00,0.00E+00,6.77E+02,0.00E+00,0.00E+00,6.77E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E+00,0.00E+00,0.00E+00
823,9.61E+02,6.26E+02,0.00E+00,0.00E+00,6.26E+02,0.00E+00,0.00E+00,6.26E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+00,0.00E+00,0.00E+00
824,9.61E+02,6.88E+02,0.00E+00,0.00E+00,6.88E+02,0.00E+00,0.00E+00,6.88E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.74E+00,0.00E+00,0.00E+00
825,9.61E+02,6.43E+02,0.00E+00,0.00E+00,6.43E+02,0.00E+00,0.00E+00,6.43E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.49E+00,0.00E+00,0.00E+00
826,9.60E+02,6.29E+02,0.00E+00,0.00E+00,6.29E+02,0.00E+00,0.00E+00,6.29E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.41E+00,0.00E+00,0.00E+00
827,9.60E+02,5.88E+02,0.00E+00,0.00E+00,5.88E+02,0.00E+00,0.00E+00,5.88E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.19E+00,0.00E+00,0.00E+00
828,9.60E+02,5.73E+02,0.00E+00,0.00E+00,5.73E+02,0.00E+00,0.00E+00,5.73E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.14E+00,0.00E+00,0.00E+00
829,9.60E+02,5.94E+02,0.00E+00,0.00E+00,5.94E+02,0.00E+00,0.00E+00,5.94E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.29E+00,0.00E+00,0.00E+00
830,9.59E+02,6.57E+02,0.00E+00,0.00E+00,6.57E+02,0.00E+00,0.00E+00,6.57E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E+00,0.00E+00,0.00E+00
831,9.59E+02,6.50E+02,0.00E+00,0.00E+00,6.50E+02,0.00E+00,0.00E+00,6.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.52E+00,0.00E+00,0.00E+00
832,9.59E+02,6.46E+02,0.00E+00,0.00E+00,6.46E+02,0.00E+00,0.00E+00,6.46E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.46E+00,0.00E+00,0.00E+00
833,9.59E+02,6.57E+02,0.00E+00,0.00E+00,6.57E+02,0.00E+00,0.00E+00,6.57E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.55E+00,0.00E+00,0.00E+00
834,9.58E+02,6.64E+02,0.00E+00,0.00E+00,6.64E+02,0.00E+00,0.00E+00,6.64E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E+00,0.00E+00,0.00E+00
835,9.58E+02,6.54E+02,0.00E+00,0.00E+00,6.54E+02,0.00E+00,0.00E+00,6.54E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E+00,0.00E+00,0.00E+00
836,9.58E+02,6.53E+02,0.00E+00,0.00E+00,6.53E+02,0.00E+00,0.00E+00,6.53E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.56E+00,0.00E+00,0.00E+00
837,9.58E+02,6.79E+02,0.00E+00,0.00E+00,6.79E+02,0.00E+00,0.00E+00,6.79E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.72E+00,0.00E+00,0.00E+00
838,9.57E+02,6.76E+02,0.00E+00,0.00E+00,6.76E+02,0.00E+00,0.00E+00,6.76E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E+00,0.00E+00,0.00E+00
839,9.57E+02,6.88E+02,0.00E+00,0.00E+00,6.88E+02,0.00E+00,0.00E+00,6.88E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.73E+00,0.00E+00,0.00E+00
840,9.57E+02,6.64E+02,0.00E+00,0.00E+00,6.64E+02,0.00E+00,0.00E+00,6.64E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E+00,0.00E+00,0.00E+00
841,9.57E+02,7.07E+02,0.00E+00,0.00E+00,7.07E+02,0.00E+00,0.00E+00,7.07E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.95E+00,0.00E+00,0.00E+00
842,9.56E+02,6.31E+02,0.00E+00,0.00E+00,6.31E+02,0.00E+00,0.00E+00,6.31E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+00,0.00E+00,0.00E+00
843,9.56E+02,6.49E+02,0.00E+00,0.00E+00,6.49E+02,0.00E+00,0.00E+00,6.49E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E+00,0.00E+00,0.00E+00
844,9.56E+02,6.25E+02,0.00E+00,0.00E+00,6.25E+02,0.00E+00,0.00E+00,6.25E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.45E+00,0.00E+00,0.00E+00
845,9.56E+02,6.16E+02,0.00E+00,0.00E+00,6.16E+02,0.00E+00,0.00E+00,6.16E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.39E+00,0.00E+00,0.00E+00
846,9.55E+02,6.50E+02,0.00E+00,0.00E+00,6.50E+02,0.00E+00,0.00E+00,6.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E+00,0.00E+00,0.00E+00
847,9.55E+02,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E+00,0.00E+00,0.00E+00
848,9.55E+02,6.42E+02,0.00E+00,0.00E+00,6.42E+02,0.00E+00,0.00E+00,6.42E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E+00,0.00E+00,0.00E+00
849,9.55E+02,6.86E+02,0.00E+00,0.00E+00,6.86E+02,0.00E+00,0.00E+00,6.86E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.85E+00,0.00E+00,0.00E+00
850,9.54E+02,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E+00,0.00E+00,0.00E+00
851,9.54E+02,6.36E+02,0.00E+00,0.00E+00,6.36E+02,0.00E+00,0.00E+00,6.36E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.57E+00,0.00E+00,0.00E+00
852,9.54E+02,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E+00,0.00E+00,0.00E+00
853,9.54E+02,6.78E+02,0.00E+00,0.00E+00,6.78E+02,0.00E+00,0.00E+00,6.78E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.85E+00,0.00E+00,0.00E+00
854,9.53E+02,6.86E+02,0.00E+00,0.00E+00,6.86E+02,0.00E+00,0.00E+00,6.86E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.93E+00,0.00E+00,0.00E+00
855,9.53E+02,6.65E+02,0.00E+00,0.00E+00,6.65E+02,0.00E+00,0.00E+00,6.65E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.76E+00,0.00E+00,0.00E+00
856,9.53E+02,6.00E+02,0.00E+00,0.00E+00,6.00E+02,0.00E+00,0.00E+00,6.00E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.42E+00,0.00E+00,0.00E+00
857,9.53E+02,6.33E+02,0.00E+00,0.00E+00,6.33E+02,0.00E+00,0.00E+00,6.33E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E+00,0.00E+00,0.00E+00
858,9.52E+02,5.95E+02,0.00E+00,0.00E+00,5.95E+02,0.00E+00,0.00E+00,5.95E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.39E+00,0.00E+00,0.00E+00
859,9.52E+02,6.40E+02,0.00E+00,0.00E+00,6.40E+02,0.00E+00,0.00E+00,6.40E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.72E+00,0.00E+00,0.00E+00
860,9.52E+02,6.59E+02,0.00E+00,0.00E+00,6.59E+02,0.00E+00,0.00E+00,6.59E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.88E+00,0.00E+00,0.00E+00
861,9.52E+02,6.09E+02,0.00E+00,0.00E+00,6.09E+02,0.00E+00,0.00E+00,6.09E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E+00,0.00E+00,0.00E+00
862,9.51E+02,5.86E+02,0.00E+00,0.00E+00,5.86E+02,0.00E+00,0.00E+00,5.86E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E+00,0.00E+00,0.00E+00
863,9.51E+02,6.17E+02,0.00E+00,0.00E+00,6.17E+02,0.00E+00,0.00E+00,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.57E+00,0.00E+00,0.00E+00
864,9.51E+02,7.19E+02,0.00E+00,0.00E+00,7.19E+02,0.00E+00,0.00E+00,7.19E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.20E+00,0.00E+00,0.00E+00
865,9.51E+02,5.91E+02,0.00E+00,0.00E+00,5.91E+02,0.00E+00,0.00E+00,5.91E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+00,0.00E+00,0.00E+00
866,9.50E+02,6.47E+02,0.00E+00,0.00E+00,6.47E+02,0.00E+00,0.00E+00,6.47E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E+00,0.00E+00,0.00E+00
867,9.50E+02,5.75E+02,0.00E+00,0.00E+00,5.75E+02,0.00E+00,0.00E+00,5.75E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E+00,0.00E+00,0.00E+00
868,9.50E+02,5.57E+02,0.00E+00,0.00E+00,5.57E+02,0.00E+00,0.00E+00,5.57E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.32E+00,0.00E+00,0.00E+00
869,9.50E+02,5.55E+02,0.00E+00,0.00E+00,5.55E+02,0.00E+00,0.00E+00,5.55E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.35E+00,0.00E+00,0.00E+00
870,9.49E+02,5.77E+02,0.00E+00,0.00E+00,5.77E+02,0.00E+00,0.00E+00,5.77E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+00,0.00E+00,0.00E+00
871,9.49E+02,6.51E+02,0.00E+00,0.00E+00,6.51E+02,0.00E+00,0.00E+00,6.51E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.90E+00,0.00E+00,0.00E+00
872,9.49E+02,6.58E+02,0.00E+00,0.00E+00,6.58E+02,0.00E+00,0.00E+00,6.58E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.04E+00,0.00E+00,0.00E+00
873,9.48E+02,6.22E+02,0.00E+00,0.00E+00,6.22E+02,0.00E+00,0.00E+00,6.22E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.79E+00,0.00E+00,0.00E+00
874,9.48E+02,6.34E+02,0.00E+00,0.00E+00,6.34E+02,0.00E+00,0.00E+00,6.34E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.83E+00,0.00E+00,0.00E+00
875,9.48E+02,6.64E+02,0.00E+00,0.00E+00,6.64E+02,0.00E+00,0.00E+00,6.64E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.03E+00,0.00E+00,0.00E+00
876,9.48E+02,6.57E+02,0.00E+00,0.00E+00,6.57E+02,0.00E+00,0.00E+00,6.57E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.99E+00,0.00E+00,0.00E+00
877,9.47E+02,6.27E+02,0.00E+00,0.00E+00,6.27E+02,0.00E+00,0.00E+00,6.27E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.86E+00,0.00E+00,0.00E+00
878,9.47E+02,6.04E+02,0.00E+00,0.00E+00,6.04E+02,0.00E+00,0.00E+00,6.04E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.78E+00,0.00E+00,0.00E+00
879,9.47E+02,6.52E+02,0.00E+00,0.00E+00,6.52E+02,0.00E+00,0.00E+00,6.52E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.03E+00,0.00E+00,0.00E+00
880,9.47E+02,6.23E+02,0.00E+00,0.00E+00,6.23E+02,0.00E+00,0.00E+00,6.23E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.91E+00,0.00E+00,0.00E+00
881,9.46E+02,6.23E+02,0.00E+00,0.00E+00,6.23E+02,0.00E+00,0.00E+00,6.23E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.82E+00,0.00E+00,0.00E+00
882,9.46E+02,6.31E+02,0.00E+00,0.00E+00,6.31E+02,0.00E+00,0.00E+00,6.31E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E+00,0.00E+00,0.00E+00
883,9.46E+02,6.10E+02,0.00E+00,0.00E+00,6.10E+02,0.00E+00,0.00E+00,6.10E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.80E+00,0.00E+00,0.00E+00
884,9.46E+02,6.22E+02,0.00E+00,0.00E+00,6.22E+02,0.00E+00,0.00E+00,6.22E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.88E+00,0.00E+00,0.00E+00
885,9.45E+02,6.48E+02,0.00E+00,0.00E+00,6.48E+02,0.00E+00,0.00E+00,6.48E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.13E+00,0.00E+00,0.00E+00
886,9.45E+02,5.93E+02,0.00E+00,0.00E+00,5.93E+02,0.00E+00,0.00E+00,5.93E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E+00,0.00E+00,0.00E+00
887,9.45E+02,5.84E+02,0.00E+00,0.00E+00,5.84E+02,0.00E+00,0.00E+00,5.84E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E+00,0.00E+00,0.00E+00
888,9.45E+02,6.14E+02,0.00E+00,0.00E+00,6.14E+02,0.00E+00,0.00E+00,6.14E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.85E+00,0.00E+00,0.00E+00
889,9.44E+02,6.50E+02,0.00E+00,0.00E+00,6.50E+02,0.00E+00,0.00E+00,6.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.08E+00,0.00E+00,0.00E+00
890,9.44E+02,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.91E+00,0.00E+00,0.00E+00
891,9.44E+02,6.62E+02,0.00E+00,0.00E+00,6.62E+02,0.00E+00,0.00E+00,6.62E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.07E+00,0.00E+00,0.00E+00
892,9.44E+02,6.97E+02,0.00E+00,0.00E+00,6.97E+02,0.00E+00,0.00E+00,6.97E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.30E+00,0.00E+00,0.00E+00
893,9.43E+02,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.85E+00,0.00E+00,0.00E+00
894,9.43E+02,7.47E+02,0.00E+00,0.00E+00,7.47E+02,0.00E+00,0.00E+00,7.47E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.56E+00,0.00E+00,0.00E+00
895,9.43E+02,6.73E+02,0.00E+00,0.00E+00,6.73E+02,0.00E+00,0.00E+00,6.73E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.03E+00,0.00E+00,0.00E+00
896,9.43E+02,6.21E+02,0.00E+00,0.00E+00,6.21E+02,0.00E+00,0.00E+00,6.21E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.78E+00,0.00E+00,0.00E+00
897,9.42E+02,6.40E+02,0.00E+00,0.00E+00,6.40E+02,0.00E+00,0.00E+00,6.40E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E+00,0.00E+00,0.00E+00
898,9.42E+02,6.16E+02,0.00E+00,0.00E+00,6.16E+02,0.00E+00,0.00E+00,6.16E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.68E+00,0.00E+00,0.00E+00
899,9.42E+02,6.66E+02,0.00E+00,0.00E+00,6.66E+02,0.00E+00,0.00E+00,6.66E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.95E+00,0.00E+00,0.00E+00
900,9.42E+02,6.37E+02,0.00E+00,0.00E+00,6.37E+02,0.00E+00,0.00E+00,6.37E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E+00,0.00E+00,0.00E+00
901,9.41E+02,6.40E+02,0.00E+00,0.00E+00,6.40E+02,0.00E+00,0.00E+00,6.40E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E+00,0.00E+00,0.00E+00
902,9.41E+02,6.68E+02,0.00E+00,0.00E+00,6.68E+02,0.00E+00,0.00E+00,6.68E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.77E+00,0.00E+00,0.00E+00
